PlayerID,TeamID,Year,age,games_played,minutes_played,PTS,AST,turnovers,FG,FT,3P,3P_Attempt,ORB,DRB,PF
foxji01,,1972,28,71,2047,875,80,0,0.454421769,0.769516729,0,269,0,0,236
fraziwa01,NEW02,1972,26,77,3126,1788,446,0,0.51185922,0.807899461,0,557,0,0,185
garredi01,,1972,25,73,1905,786,165,0,0.442176871,0.866242038,0,157,0,0,225
gibbsdi01,HOU01,1972,23,64,757,235,51,0,0.339622642,0.833333333,0,66,0,0,127
gillihe01,ATL01,1972,25,82,2337,835,377,0,0.445736434,0.838150289,0,173,0,0,232
glovecl01,BOS01,1972,24,25,119,65,4,0,0.454545455,0.46875,0,32,0,0,26
goodrga01,LOS02,1972,28,82,3040,2127,365,0,0.487315634,0.849731664,0,559,0,0,210
greenjo01,"""",1972,38,82,1914,803,120,0,0.568728522,0.564,0,250,0,0,238
greenla01,PHO01,1972,24,67,991,332,45,0,0.446308725,0.733333333,0,90,0,0,134
greerha01,PHI01,1972,35,81,2410,959,316,0,0.449191686,0.773504274,0,234,0,0,268
gregoga01,POR01,1972,26,82,2371,912,187,0,0.451357466,0.754966887,0,151,0,0,201
guokama02,,1972,27,61,1975,446,321,0,0.496103896,0.771084337,0,83,0,0,150
hairsha01,LOS02,1972,29,80,2748,1047,193,0,0.461152882,0.779448622,0,399,0,0,251
halimsh01,ATL01,1972,26,1,4,0,0,0,0,0,0,0,0,0,1
hallije01,ATL01,1972,22,37,288,147,20,0,0.458646617,0.833333333,0,30,0,0,50
harriar01,PHO01,1972,25,21,145,55,18,0,0.328571429,0.428571429,0,21,0,0,26
haskicl01,PHO01,1972,28,79,2453,1238,290,0,0.482922201,0.852713178,0,258,0,0,194
havlijo01,BOS01,1972,31,82,3698,2252,614,0,0.458354624,0.83424408,0,549,0,0,183
hawkico01,PHO01,1972,29,76,2798,1598,296,0,0.459003215,0.807079646,0,565,0,0,235
hayesel01,HOU01,1972,26,82,3461,2063,270,0,0.433785193,0.648780488,0,615,0,0,233
haywosp01,SEA01,1972,22,73,3167,1914,148,0,0.460500963,0.819112628,0,586,0,0,208
abdulma01,,1972,29,72,2389,1137,406,0,0.450901804,0.782178218,0,303,0,0,230
heardga01,SEA01,1972,23,58,1499,459,55,0,0.400843882,0.6171875,0,128,0,0,126
henryal01,PHI01,1972,22,43,421,187,8,0,0.435897436,0.698630137,0,73,0,0,42
hewitbi01,DET01,1972,27,68,1203,303,71,0,0.472924188,0.5,0,82,0,0,134
hiltofr01,,1972,24,61,1349,708,116,0,0.388679245,0.737704918,0,122,0,0,145
hoskebi01,"""",1972,25,44,592,220,38,0,0.491712707,0.807692308,0,52,0,0,79
howargr01,CLE01,1972,24,48,426,139,27,0,0.381679389,0.764705882,0,51,0,0,50
hudsolo01,ATL01,1972,27,77,3042,1899,309,0,0.503246753,0.811627907,0,430,0,0,225
hummejo01,,1972,23,55,1186,284,72,0,0.389655172,0.467741935,0,124,0,0,178
imhofda01,,1972,33,9,76,23,2,0,0.344827586,0.375,0,8,0,0,22
imhofda01,POR01,1972,33,40,404,105,50,0,0.40776699,0.6,0,35,0,0,76
jackslu01,PHI01,1972,30,63,1083,366,88,0,0.395953757,0.691729323,0,133,0,0,141
jacksph01,NEW02,1972,26,80,1273,577,72,0,0.439914163,0.73245614,0,228,0,0,224
johnsgu01,"""",1972,33,39,668,249,51,0,0.382899628,0.682539683,0,63,0,0,91
johnsjo01,CLE01,1972,24,82,3041,1391,415,0,0.433125972,0.78470255,0,353,0,0,268
jonesja01,PHI01,1972,22,6,41,19,2,0,0.333333333,0.7,0,10,0,0,3
jonesja01,,1972,22,11,161,57,10,0,0.407407407,0.619047619,0,21,0,0,19
jonesni01,GOL01,1972,26,65,478,215,45,0,0.418367347,0.836065574,0,61,0,0,109
joneswa02,MIL01,1972,29,48,1030,362,141,0,0.406779661,0.822222222,0,90,0,0,112
kauffbo01,,1972,25,77,3205,1457,297,0,0.496883348,0.794871795,0,429,0,0,273
kimbato01,MIL01,1972,29,74,971,258,60,0,0.467248908,0.543209877,0,81,0,0,137
kingji01,CHI01,1972,30,73,1014,413,101,0,0.45505618,0.787610619,0,113,0,0,103
knighro01,POR01,1972,24,49,483,255,33,0,0.435797665,0.5,0,62,0,0,52
kojisdo01,SEA01,1972,33,73,1857,832,82,0,0.468704512,0.793248945,0,237,0,0,168
komivho01,DET01,1972,30,79,2071,688,291,0,0.373219373,0.807881773,0,203,0,0,196
kuberst01,BOS01,1972,24,71,1128,450,46,0,0.416666667,0.784313725,0,102,0,0,130
laceysa01,,1972,23,81,2832,939,173,0,0.4218107,0.704142012,0,169,0,0,284
laniebo01,DET01,1972,23,80,3092,2056,248,0,0.493491124,0.768316832,0,505,0,0,297
lantzst01,HOU01,1972,25,81,3097,1501,337,0,0.435496482,0.837662338,0,462,0,0,211
laytomo01,PHO01,1972,23,80,1849,730,247,0,0.423988842,0.739393939,0,165,0,0,219
leecl01,GOL01,1972,27,78,2674,632,85,0,0.470588235,0.540540541,0,222,0,0,244
loughke01,,1972,31,2,42,13,8,0,0.235294118,0.625,0,8,0,0,5
loughke01,PHI01,1972,31,74,1729,932,188,0,0.425505051,0.826923077,0,312,0,0,208
lovebo01,CHI01,1972,29,79,3108,2037,125,0,0.441747573,0.78388998,0,509,0,0,235
lovest01,,1972,22,74,1327,587,52,0,0.451492537,0.735714286,0,140,0,0,202
lowerch01,MIL01,1972,22,20,134,45,14,0,0.447368421,0.611111111,0,18,0,0,16
lucasje01,NEW02,1972,31,77,2926,1283,318,0,0.512264151,0.791164659,0,249,0,0,218
maravpe01,ATL01,1972,24,66,2302,1275,393,0,0.427112349,0.810502283,0,438,0,0,207
marinja01,,1972,27,78,2927,1736,169,0,0.477839335,0.894472362,0,398,0,0,240
marlaha01,DET01,1972,23,31,506,156,60,0,0.402684564,0.857142857,0,42,0,0,64
marshji01,POR01,1972,25,39,375,119,30,0,0.333333333,0.694915254,0,59,0,0,50
masted01,NEW02,1972,23,40,270,103,10,0,0.348214286,0.609756098,0,41,0,0,39
maydo01,ATL01,1972,26,75,1285,594,55,0,0.491596639,0.768292683,0,164,0,0,133
mccarwi01,POR01,1972,25,39,612,243,85,0,0.40077821,0.672727273,0,55,0,0,58
mcdanji01,SEA01,1972,23,12,235,113,9,0,0.414634146,0.611111111,0,18,0,0,26
mcglojo01,MIL01,1972,28,80,2213,857,231,0,0.510231924,0.865079365,0,126,0,0,146
mcgregi01,,1972,22,42,532,171,18,0,0.362637363,0.696428571,0,56,0,0,120
mcintke01,CHI01,1972,23,43,405,135,18,0,0.339285714,0.477272727,0,44,0,0,41
mckenst01,POR01,1972,27,82,2036,1135,148,0,0.491606715,0.831134565,0,379,0,0,240
mclemmc01,MIL01,1972,29,10,99,29,12,0,0.321428571,0.916666667,0,12,0,0,18
mclemmc01,HOU01,1972,29,17,147,47,10,0,0.441860465,0.75,0,12,0,0,15
mcmilji01,LOS02,1972,23,80,3050,1503,209,0,0.482344102,0.790613718,0,277,0,0,209
meelycl01,HOU01,1972,24,77,1815,763,119,0,0.405927835,0.675126904,0,197,0,0,254
meminde01,NEW02,1972,23,78,1173,357,103,0,0.47440273,0.564285714,0,140,0,0,137
mengejo01,,1972,22,78,1438,782,146,0,0.474380165,0.825396825,0,252,0,0,163
milesed01,NEW02,1972,31,42,198,62,17,0,0.359375,0.888888889,0,18,0,0,46
mixst01,DET01,1972,24,8,104,37,4,0,0.319148936,0.583333333,0,12,0,0,7
monroea01,,1972,27,3,103,65,10,0,0.40625,0.722222222,0,18,0,0,9
monroea01,NEW02,1972,27,60,1234,684,132,0,0.436454849,0.786407767,0,206,0,0,130
mooreot01,PHO01,1972,25,81,1624,614,88,0,0.435510888,0.602564103,0,156,0,0,212
morgare01,BOS01,1972,23,28,150,55,17,0,0.32,0.741935484,0,31,0,0,34
mueller01,DET01,1972,27,42,605,179,57,0,0.345177665,0.581081081,0,74,0,0,64
mullije01,GOL01,1972,29,80,3214,1720,471,0,0.467257844,0.793650794,0,441,0,0,260
murphca01,HOU01,1972,23,82,2538,1491,393,0,0.45498008,0.890306122,0,392,0,0,298
murredo01,,1972,28,51,421,110,17,0,0.380530973,0.615384615,0,39,0,0,76
nelsoba01,MIL01,1972,22,28,102,35,7,0,0.416666667,0.5,0,10,0,0,21
nelsodo01,BOS01,1972,31,82,2086,1134,192,0,0.479654747,0.787610619,0,452,0,0,220
newlimi01,HOU01,1972,23,82,1495,620,135,0,0.414239482,0.75,0,144,0,0,233
norwowi01,DET01,1972,24,78,1272,584,43,0,0.504545455,0.651162791,0,215,0,0,229
pattest01,CLE01,1972,23,65,775,211,54,0,0.357414449,0.5,0,46,0,0,80
paulkch01,CHI01,1972,25,7,60,23,4,0,0.285714286,0.777777778,0,9,0,0,7
paulkch01,NEW02,1972,25,28,151,40,7,0,0.266666667,0.666666667,0,12,0,0,24
payneto01,ATL01,1972,21,29,227,119,15,0,0.436893204,0.630434783,0,46,0,0,40
perrycu01,HOU01,1972,23,25,355,88,22,0,0.330434783,0.5,0,24,0,0,47
perrycu01,MIL01,1972,23,50,1471,350,78,0,0.385444744,0.673684211,0,95,0,0,214
petrige01,POR01,1972,23,60,2155,1132,248,0,0.417040359,0.7890625,0,256,0,0,108
porteho01,CHI01,1972,23,67,730,401,24,0,0.424317618,0.766233766,0,77,0,0,88
portmbo01,GOL01,1972,24,61,553,231,26,0,0.402714932,0.883333333,0,60,0,0,69
pricemi01,NEW02,1972,23,6,40,19,6,0,0.357142857,0.818181818,0,11,0,0,10
quickbo01,DET01,1972,25,18,204,112,11,0,0.475609756,0.755555556,0,45,0,0,29
rackllu01,CLE01,1972,25,9,65,23,3,0,0.44,0.25,0,4,0,0,3
rackllu01,NEW02,1972,25,62,618,233,18,0,0.427906977,0.583333333,0,84,0,0,104
raycl01,CHI01,1972,23,82,1872,578,254,0,0.498876404,0.614678899,0,218,0,0,296
reedwi01,NEW02,1972,29,11,363,147,22,0,0.437956204,0.692307692,0,39,0,0,30
ridglja01,CLE01,1972,23,32,107,57,7,0,0.431818182,0.730769231,0,26,0,0,15
rileypa01,LOS02,1972,26,67,926,449,75,0,0.446712018,0.743243243,0,74,0,0,110
rinalri01,,1972,22,39,159,104,15,0,0.403846154,0.666666667,0,30,0,0,25
riordmi01,NEW02,1972,26,4,33,8,2,0,0.363636364,0,0,1,0,0,2
riordmi01,,1972,26,54,1344,542,124,0,0.469262295,0.682926829,0,123,0,0,127
roberri01,CLE01,1972,24,63,2207,823,109,0,0.441860465,0.587431694,0,366,0,0,251
roberos01,MIL01,1972,33,64,2390,1114,491,0,0.472378805,0.836363636,0,330,0,0,116
robinfl01,LOS02,1972,30,64,1007,635,138,0,0.489719626,0.860465116,0,129,0,0,139
rowecu01,DET01,1972,22,82,2661,930,99,0,0.460099751,0.668989547,0,287,0,0,171
rulebo01,SEA01,1972,27,16,243,113,6,0,0.362903226,0.534883721,0,43,0,0,27
rulebo01,PHI01,1972,27,60,1987,1035,110,0,0.445396146,0.695205479,0,292,0,0,162
russeca01,GOL01,1972,27,79,2902,1693,248,0,0.455085865,0.833333333,0,378,0,0,176
sandeto01,BOS01,1972,33,82,1631,541,98,0,0.410305344,0.816176471,0,136,0,0,257
schluda01,POR01,1972,26,81,2693,947,285,0,0.525297619,0.739263804,0,326,0,0,277
scottch01,PHO01,1972,23,6,177,113,26,0,0.424778761,0.80952381,0,21,0,0,19
siegfla01,HOU01,1972,32,10,223,48,20,0,0.391304348,0.857142857,0,14,0,0,21
siegfla01,ATL01,1972,32,21,335,70,52,0,0.324675325,0.869565217,0,23,0,0,32
silaspa01,PHO01,1972,28,80,3082,1403,343,0,0.470417071,0.773214286,0,560,0,0,201
sloanje01,CHI01,1972,29,82,3035,1328,211,0,0.443615257,0.659846547,0,391,0,0,309
smithbi02,CLE01,1972,25,82,2734,1232,247,0,0.442857143,0.794642857,0,224,0,0,222
smithel01,,1972,22,78,3186,1352,111,0,0.454117647,0.534435262,0,363,0,0,306
smithga01,BOS01,1972,26,26,134,62,8,0,0.424242424,0.193548387,0,31,0,0,22
smithgr01,MIL01,1972,25,28,737,235,63,0,0.48989899,0.706896552,0,58,0,0,92
smithgr01,HOU01,1972,25,54,1519,494,159,0,0.44820296,0.636363636,0,110,0,0,167
smithra01,"""",1972,23,76,2094,1022,189,0,0.482142857,0.622047244,0,254,0,0,202
smithwi01,POR01,1972,22,22,448,182,19,0,0.416184971,0.59375,0,64,0,0,73
snydedi01,SEA01,1972,27,73,2534,1210,283,0,0.529348986,0.841698842,0,259,0,0,200
sorenda01,CLE01,1972,23,76,1162,532,81,0,0.448421053,0.779411765,0,136,0,0,120
stallda01,NEW02,1972,30,14,225,95,25,0,0.375,0.828571429,0,35,0,0,31
stallda01,,1972,30,64,1815,729,133,0,0.439130435,0.803921569,0,153,0,0,186
steella01,POR01,1972,22,72,1311,366,161,0,0.480519481,0.721649485,0,97,0,0,198
taylofr01,PHO01,1972,23,13,69,16,7,0,0.222222222,0.307692308,0,13,0,0,8
taylofr01,,1972,23,21,214,71,11,0,0.333333333,0.578947368,0,19,0,0,32
thurmna01,GOL01,1972,30,78,3362,1673,230,0,0.431911967,0.743315508,0,561,0,0,214
tomjaru01,HOU01,1972,23,78,2689,1172,117,0,0.495049505,0.722689076,0,238,0,0,193
trappge01,ATL01,1972,23,60,890,393,51,0,0.371134021,0.755395683,0,139,0,0,144
trappjo01,LOS02,1972,26,58,759,329,42,0,0.442675159,0.698630137,0,73,0,0,130
tresvjo01,,1972,32,65,1227,445,83,0,0.45,0.817567568,0,148,0,0,175
turnebi01,GOL01,1972,27,62,597,182,22,0,0.392265193,0.754716981,0,53,0,0,67
unselwe01,,1972,25,76,3171,989,278,0,0.49756691,0.628676471,0,272,0,0,218
vallejo01,ATL01,1972,23,9,110,53,9,0,0.465116279,0.65,0,20,0,0,13
vallejo01,HOU01,1972,23,40,256,115,28,0,0.3828125,0.68,0,25,0,0,37
vanardi01,PHO01,1972,28,82,3096,1619,297,0,0.462648557,0.845047923,0,626,0,0,232
vanarto01,"""",1972,28,73,2598,1399,198,0,0.456431535,0.755050505,0,396,0,0,241
vanlino01,"""",1972,24,10,275,73,51,0,0.311111111,0.772727273,0,22,0,0,32
vanlino01,CHI01,1972,24,69,2140,832,491,0,0.456035768,0.791366906,0,278,0,0,207
walkne01,PHO01,1972,23,81,2142,1268,151,0,0.47871334,0.744186047,0,344,0,0,295
walkech01,CHI01,1972,31,78,2588,1719,178,0,0.505306122,0.846830986,0,568,0,0,171
walkeji01,DET01,1972,27,78,3083,1665,315,0,0.457431457,0.827083333,0,480,0,0,198
warneco01,,1972,23,62,1239,382,54,0,0.442622951,0.743589744,0,78,0,0,125
warrejo01,CLE01,1972,24,68,969,337,91,0,0.417391304,0.844827586,0,58,0,0,92
washibo01,CLE01,1972,24,69,967,350,223,0,0.398058252,0.8125,0,128,0,0,135
washiji01,PHI01,1972,28,17,545,191,25,0,0.435897436,0.820895522,0,67,0,0,59
washiji01,ATL01,1972,28,67,2416,851,121,0,0.445816187,0.78515625,0,256,0,0,217
webbje01,MIL01,1972,23,19,109,29,7,0,0.257142857,0.846153846,0,13,0,0,8
webbje01,PHO01,1972,23,27,129,67,16,0,0.476923077,0.5,0,10,0,0,21
weissbo01,CHI01,1972,29,82,2450,928,377,0,0.430288462,0.834645669,0,254,0,0,212
weslewa01,CLE01,1972,27,82,2185,1020,76,0,0.409542744,0.673539519,0,291,0,0,245
westje01,LOS02,1972,33,77,2973,1985,747,0,0.477272727,0.813586098,0,633,0,0,209
wetzejo01,PHO01,1972,27,51,419,86,56,0,0.37804878,0.8,0,30,0,0,71
whitejo01,BOS01,1972,25,79,3261,1825,416,0,0.43064877,0.83090379,0,343,0,0,227
wickssi01,POR01,1972,22,82,3245,2009,350,0,0.426782798,0.710144928,0,621,0,0,186
wilkele01,SEA01,1972,34,80,2989,1438,766,0,0.466407011,0.774193548,0,620,0,0,209
williar01,BOS01,1972,32,81,1326,412,327,0,0.474926254,0.756302521,0,119,0,0,204
willimi01,ATL01,1972,26,10,127,67,20,0,0.433962264,0.724137931,0,29,0,0,18
willina01,,1972,21,81,2173,963,174,0,0.431818182,0.738372093,0,172,0,0,300
williro01,GOL01,1972,27,80,1932,777,308,0,0.473941368,0.833333333,0,234,0,0,232
wilsois01,DET01,1972,23,48,322,167,41,0,0.355932203,0.732142857,0,56,0,0,32
winfile01,SEA01,1972,24,81,2040,861,290,0,0.49566474,0.667938931,0,262,0,0,198
wohlda01,PHI01,1972,22,79,1628,642,228,0,0.428571429,0.757281553,0,206,0,0,229
yatesba01,PHI01,1972,26,24,144,69,7,0,0.373493976,0.636363636,0,11,0,0,14
yelvech01,POR01,1972,23,69,1227,545,81,0,0.388679245,0.707446809,0,188,0,0,145
zellega01,,1972,24,28,471,188,30,0,0.362445415,0.628571429,0,35,0,0,62
abdulza01,HOU01,1973,26,48,900,417,53,0,0.397333333,0.734567901,0,162,0,0,108
abdulka01,MIL01,1973,25,76,3254,2292,379,0,0.554176072,0.713043478,0,460,0,0,208
adamsdo01,ATL01,1973,25,4,76,23,5,0,0.210526316,0.875,0,8,0,0,11
adamsdo01,DET01,1973,25,70,1798,652,112,0,0.4015625,0.784090909,0,176,0,0,220
adelmri01,POR01,1973,26,76,1822,501,294,0,0.407619048,0.715686275,0,102,0,0,155
allenlu01,MIL01,1973,25,80,2693,1237,426,0,0.484070796,0.715,0,200,0,0,188
architi01,,1973,24,80,3681,2719,910,0,0.488129155,0.846743295,0,783,0,0,207
awtrede01,PHI01,1973,24,3,37,7,2,0,0.428571429,0.25,0,4,0,0,8
awtrede01,CHI01,1973,24,79,1650,371,222,0,0.479865772,0.570469799,0,149,0,0,226
barnedi01,NEW02,1973,36,51,514,192,50,0,0.389380531,0.533333333,0,30,0,0,52
barneji02,GOL01,1973,28,82,2215,971,301,0,0.466824645,0.843317972,0,217,0,0,150
barryri01,GOL01,1973,28,82,3075,1832,399,0,0.452147239,0.901763224,0,397,0,0,245
beardbu01,SEA01,1973,25,73,1403,482,247,0,0.43908046,0.714285714,0,140,0,0,139
bellawa01,ATL01,1973,33,74,2802,1193,179,0,0.504994451,0.538022814,0,526,0,0,244
bibbyhe01,NEW02,1973,23,55,475,229,64,0,0.380487805,0.848837209,0,86,0,0,67
bingda01,DET01,1973,29,82,3361,1840,637,0,0.44789644,0.814285714,0,560,0,0,229
blockjo01,PHI01,1973,28,48,1558,858,94,0,0.440509915,0.781456954,0,302,0,0,173
blockjo01,,1973,28,25,483,224,19,0,0.444444444,0.842105263,0,76,0,0,69
boerwto01,CHI01,1973,27,8,176,30,40,0,0.375,0.6,0,20,0,0,22
boydfr01,PHI01,1973,22,82,2351,860,301,0,0.39219935,0.68,0,200,0,0,184
bracest01,ATL01,1973,22,70,1050,457,125,0,0.486075949,0.663636364,0,110,0,0,125
bradlbi01,NEW02,1973,29,82,2998,1319,367,0,0.459265176,0.871134021,0,194,0,0,273
bridgbi01,PHI01,1973,33,10,376,140,23,0,0.376,0.707692308,0,65,0,0,35
bridgbi01,LOS02,1973,33,72,2491,705,196,0,0.479061977,0.7,0,190,0,0,261
briskjo01,SEA01,1973,25,70,1633,898,150,0,0.435105068,0.822033898,0,236,0,0,169
brownfr01,SEA01,1973,24,79,2320,1063,438,0,0.455072464,0.817567568,0,148,0,0,226
brownro02,LOS02,1973,22,1,5,1,0,0,0,0.333333333,0,3,0,0,1
calhoco01,PHO01,1973,22,82,2025,493,76,0,0.468888889,0.739583333,0,96,0,0,214
carrau01,CLE01,1973,24,82,3097,1685,279,0,0.445714286,0.821637427,0,342,0,0,185
cartefr01,PHI01,1973,27,81,2993,1617,349,0,0.420693928,0.703804348,0,368,0,0,252
chambwi01,LOS02,1973,36,82,3542,1084,365,0,0.726962457,0.50989011,0,455,0,0,191
chanedo01,BOS01,1973,26,79,2488,1038,221,0,0.481955763,0.786516854,0,267,0,0,276
cheniph01,,1973,22,71,2776,1398,301,0,0.451951952,0.795081967,0,244,0,0,160
chrisbo01,ATL01,1973,26,55,759,230,47,0,0.548387097,0.759493671,0,79,0,0,111
clarkar01,,1973,31,39,1477,715,275,0,0.506711409,0.810218978,0,137,0,0,111
cleamji01,CLE01,1973,23,80,1392,459,205,0,0.453900709,0.742574257,0,101,0,0,108
clemeba01,CLE01,1973,29,72,1119,471,115,0,0.516049383,0.779411765,0,68,0,0,136
countme01,PHI01,1973,31,7,47,10,3,0,0.3125,0,0,0,0,0,8
countme01,LOS02,1973,31,59,611,293,62,0,0.456834532,0.672413793,0,58,0,0,98
cowenda01,BOS01,1973,24,82,3425,1684,333,0,0.452046426,0.778625954,0,262,0,0,311
crosspe01,,1973,24,3,24,0,0,0,0,0,0,0,0,0,5
crosspe01,SEA01,1973,24,26,133,20,11,0,0.285714286,0.444444444,0,18,0,0,24
cunnidi01,MIL01,1973,26,72,692,157,34,0,0.41025641,0.58,0,50,0,0,94
dandrbo01,MIL01,1973,25,73,2852,1474,207,0,0.471544715,0.788844622,0,251,0,0,279
davisbo01,POR01,1973,22,9,41,16,2,0,0.214285714,0.666666667,0,6,0,0,5
davisch01,CLE01,1973,23,6,86,44,10,0,0.487804878,0.571428571,0,7,0,0,20
davisch01,POR01,1973,23,69,1333,612,175,0,0.411864407,0.782608696,0,161,0,0,174
davisdw01,CLE01,1973,23,81,2151,762,118,0,0.39171123,0.792792793,0,222,0,0,297
davisji01,DET01,1973,31,73,771,334,56,0,0.509727626,0.631578947,0,114,0,0,126
davismi02,MIL01,1973,22,74,1046,380,72,0,0.438040346,0.826086957,0,92,0,0,119
davismi01,,1973,26,13,283,123,19,0,0.423728814,0.92,0,25,0,0,45
debusda01,NEW02,1973,32,77,2827,1258,259,0,0.434640523,0.746153846,0,260,0,0,215
dischte01,POR01,1973,32,63,970,386,103,0,0.476331361,0.666666667,0,96,0,0,125
driscte01,,1973,25,1,5,0,0,0,0,0,0,0,0,0,1
driscte01,MIL01,1973,25,59,959,323,55,0,0.429447853,0.693548387,0,62,0,0,143
dudlech01,SEA01,1973,22,12,99,34,16,0,0.434782609,0.875,0,16,0,0,15
durreke01,,1973,24,8,65,22,3,0,0.380952381,0.75,0,8,0,0,16
ellisjo01,GOL01,1973,28,74,1054,467,88,0,0.40862423,0.741935484,0,93,0,0,143
ellisle01,LOS02,1973,32,10,156,26,3,0,0.275,0.8,0,5,0,0,13
ellisle01,PHI01,1973,32,69,2444,945,136,0,0.441334769,0.801282051,0,156,0,0,186
englisc01,PHO01,1973,22,29,196,93,15,0,0.387096774,0.724137931,0,29,0,0,38
erickke01,LOS02,1973,28,76,1920,687,242,0,0.429597701,0.809090909,0,110,0,0,190
finkeha01,BOS01,1973,30,76,496,184,26,0,0.450867052,0.538461538,0,52,0,0,83
fordch01,DET01,1973,24,74,1537,476,194,0,0.479262673,0.64516129,0,93,0,0,133
fostefr01,DET01,1973,26,63,1460,547,94,0,0.387559809,0.701149425,0,87,0,0,150
foxha01,"""",1973,23,10,84,31,10,0,0.375,0.875,0,8,0,0,7
foxji01,SEA01,1973,29,74,2439,846,176,0,0.515497553,0.80754717,0,265,0,0,239
fraziwa01,NEW02,1973,27,78,3181,1648,461,0,0.490280778,0.817142857,0,350,0,0,186
garredi01,,1973,26,78,1805,778,217,0,0.419434194,0.872727273,0,110,0,0,217
garrero01,CHI01,1973,22,35,211,125,8,0,0.440677966,0.677419355,0,31,0,0,29
gianejo01,NEW02,1973,22,52,516,181,25,0,0.451428571,0.696969697,0,33,0,0,72
gibbsdi01,HOU01,1973,24,1,2,0,1,0,0,0,0,0,0,0,1
gibbsdi01,,1973,24,66,733,207,61,0,0.36199095,0.746031746,0,63,0,0,113
gillihe01,ATL01,1973,26,76,2741,1065,482,0,0.467725919,0.82,0,150,0,0,257
goodrga01,LOS02,1973,29,76,2697,1814,332,0,0.464396285,0.839572193,0,374,0,0,193
granttr01,LOS02,1973,23,33,153,125,7,0,0.439655172,0.884615385,0,26,0,0,19
greenjo01,"""",1973,39,66,1245,469,59,0,0.599369085,0.679389313,0,131,0,0,185
greenla01,PHO01,1973,25,80,2048,537,89,0,0.430769231,0.754237288,0,118,0,0,263
greenlu01,PHI01,1973,26,5,32,3,0,0,0,0.333333333,0,9,0,0,3
greerha01,PHI01,1973,36,38,848,214,111,0,0.392241379,0.820512821,0,39,0,0,76
gregoga01,MIL01,1973,27,9,88,27,9,0,0.333333333,0.714285714,0,7,0,0,9
guokama02,,1973,28,79,2846,718,403,0,0.569911504,0.822222222,0,90,0,0,190
hairsha01,LOS02,1973,30,28,939,456,68,0,0.481707317,0.786516854,0,178,0,0,77
hallije01,ATL01,1973,23,24,238,121,28,0,0.431034483,0.954545455,0,22,0,0,29
hallije01,PHI01,1973,23,31,549,294,68,0,0.435714286,0.757575758,0,66,0,0,78
haskicl01,PHO01,1973,29,77,1581,808,203,0,0.46374829,0.833333333,0,156,0,0,143
havlijo01,BOS01,1973,32,80,3367,1902,529,0,0.449530516,0.858468677,0,431,0,0,195
hawkico01,PHO01,1973,30,75,2768,1204,304,0,0.479347826,0.797029703,0,404,0,0,229
hayesel01,,1973,27,81,3347,1717,127,0,0.443683883,0.670506912,0,434,0,0,232
haywosp01,SEA01,1973,23,77,3259,2251,196,0,0.475910064,0.838652482,0,564,0,0,213
abdulma01,,1973,30,9,134,53,17,0,0.416666667,0.5,0,6,0,0,19
abdulma01,GOL01,1973,30,46,629,208,112,0,0.418367347,0.862745098,0,51,0,0,91
heardga01,SEA01,1973,24,3,17,9,2,0,0.444444444,1,0,1,0,0,4
heardga01,CHI01,1973,24,78,1535,807,58,0,0.424539877,0.649717514,0,177,0,0,167
hewitbi01,,1973,28,73,1332,345,110,0,0.417582418,0.554054054,0,74,0,0,154
hiltofr01,"""",1973,25,59,731,423,74,0,0.386639676,0.773584906,0,53,0,0,100
hudsolo01,ATL01,1973,28,75,3027,2029,258,0,0.477192982,0.825363825,0,481,0,0,197
hummejo01,,1973,24,66,1546,527,138,0,0.443965517,0.56097561,0,205,0,0,185
jacksph01,NEW02,1973,27,80,1393,644,94,0,0.443037975,0.78974359,0,195,0,0,218
johnsch01,GOL01,1973,23,70,887,375,118,0,0.4275,0.717391304,0,46,0,0,105
johnsge01,HOU01,1973,25,19,169,43,3,0,0.512820513,0.75,0,4,0,0,33
johnsge02,GOL01,1973,24,56,349,89,8,0,0.41,0.411764706,0,17,0,0,40
johnsgu01,PHO01,1973,34,21,417,163,31,0,0.38121547,0.694444444,0,36,0,0,55
johnsjo01,CLE01,1973,25,82,2815,1183,309,0,0.430446194,0.734317343,0,271,0,0,246
johnsol01,POR01,1973,23,78,2138,772,200,0,0.496774194,0.757281553,0,206,0,0,166
joneswa02,MIL01,1973,30,27,419,134,56,0,0.406896552,0.888888889,0,18,0,0,39
kauffbo01,,1973,26,77,3049,1350,396,0,0.505193579,0.77994429,0,359,0,0,211
kimbato01,,1973,30,67,643,236,27,0,0.436363636,0.656716418,0,67,0,0,86
kingji01,CHI01,1973,31,65,785,276,81,0,0.441064639,0.846153846,0,52,0,0,76
kojisdo01,,1973,34,77,1240,658,80,0,0.48,0.773722628,0,137,0,0,128
komivho01,,1973,31,67,1468,411,239,0,0.37995338,0.867346939,0,98,0,0,155
kuberst01,BOS01,1973,25,78,762,345,26,0,0.403458213,0.773809524,0,84,0,0,92
laceysa01,,1973,24,79,2930,1068,189,0,0.473843058,0.707865169,0,178,0,0,283
laniebo01,DET01,1973,24,81,3150,1927,260,0,0.489721886,0.773299748,0,397,0,0,278
lantzst01,DET01,1973,26,51,1603,490,138,0,0.406593407,0.8,0,150,0,0,117
laytomo01,PHO01,1973,24,65,990,464,139,0,0.430875576,0.756302521,0,119,0,0,127
